Probe	Chromosome	Start	End
ChrX:109038001-109040000	X	109038001	109042000
ChrX:109054001-109056000	X	109054001	109060000
ChrX:109266001-109268000	X	109266001	109270000
ChrX:109274001-109276000	X	109274001	109276000
ChrX:109280001-109282000	X	109280001	109286000
ChrX:109370001-109372000	X	109370001	109374000
ChrX:109436001-109438000	X	109436001	109440000
ChrX:109476001-109478000	X	109476001	109478000
ChrX:109538001-109540000	X	109538001	109542000
ChrX:109706001-109708000	X	109706001	109710000
ChrX:109768001-109770000	X	109768001	109772000
ChrX:109826001-109828000	X	109826001	109830000
ChrX:109836001-109838000	X	109836001	109838000
ChrX:109872001-109874000	X	109872001	109874000
ChrX:109978001-109980000	X	109978001	109984000
ChrX:110042001-110044000	X	110042001	110046000
ChrX:110088001-110090000	X	110088001	110092000
ChrX:110390001-110392000	X	110390001	110392000
ChrX:110418001-110420000	X	110418001	110424000
ChrX:110434001-110436000	X	110434001	110438000
ChrX:110446001-110448000	X	110446001	110450000
ChrX:110504001-110506000	X	110504001	110506000
ChrX:110510001-110512000	X	110510001	110512000
ChrX:110516001-110518000	X	110516001	110520000
ChrX:110726001-110728000	X	110726001	110732000
ChrX:110864001-110866000	X	110864001	110868000
ChrX:110880001-110882000	X	110880001	110886000
ChrX:110946001-110948000	X	110946001	110954000
ChrX:111044001-111046000	X	111044001	111048000
ChrX:111100001-111102000	X	111100001	111104000
ChrX:111130001-111132000	X	111130001	111134000
ChrX:111160001-111162000	X	111160001	111164000
ChrX:111226001-111228000	X	111226001	111358000
ChrX:111362001-111364000	X	111362001	111366000
ChrX:111480001-111482000	X	111480001	111482000
ChrX:111720001-111722000	X	111720001	111724000
ChrX:111782001-111784000	X	111782001	111788000
ChrX:112078001-112080000	X	112078001	112080000
ChrX:112146001-112148000	X	112146001	112152000
ChrX:112226001-112228000	X	112226001	112228000
ChrX:112370001-112372000	X	112370001	112372000
ChrX:112386001-112388000	X	112386001	112388000
ChrX:112430001-112432000	X	112430001	112434000
ChrX:112484001-112486000	X	112484001	112486000
ChrX:112728001-112730000	X	112728001	112732000
ChrX:112742001-112744000	X	112742001	112748000
ChrX:112840001-112842000	X	112840001	112846000
ChrX:113120001-113122000	X	113120001	113132000
ChrX:113246001-113248000	X	113246001	113248000
ChrX:113344001-113346000	X	113344001	113346000
ChrX:113352001-113354000	X	113352001	113358000
ChrX:113474001-113476000	X	113474001	113476000
ChrX:113604001-113606000	X	113604001	113608000
ChrX:113650001-113652000	X	113650001	113654000
ChrX:113744001-113746000	X	113744001	113746000
ChrX:113912001-113914000	X	113912001	113914000
ChrX:114106001-114108000	X	114106001	114108000
ChrX:114142001-114144000	X	114142001	114146000
ChrX:114262001-114264000	X	114262001	114268000
ChrX:114296001-114298000	X	114296001	114300000
ChrX:114414001-114416000	X	114414001	114416000
ChrX:114418001-114420000	X	114418001	114422000
ChrX:114498001-114500000	X	114498001	114502000
ChrX:114534001-114536000	X	114534001	114538000
ChrX:114606001-114608000	X	114606001	114608000
ChrX:114658001-114660000	X	114658001	114662000
ChrX:114704001-114706000	X	114704001	114706000
ChrX:114752001-114754000	X	114752001	114756000
ChrX:114758001-114760000	X	114758001	114760000
ChrX:114874001-114876000	X	114874001	114878000
ChrX:114890001-114892000	X	114890001	114894000
ChrX:114942001-114944000	X	114942001	114944000
ChrX:115002001-115004000	X	115002001	115008000
ChrX:115076001-115078000	X	115076001	115082000
ChrX:115144001-115146000	X	115144001	115150000
ChrX:115156001-115158000	X	115156001	115162000
ChrX:115184001-115186000	X	115184001	115186000
ChrX:115268001-115270000	X	115268001	115270000
ChrX:115386001-115388000	X	115386001	115390000
ChrX:115416001-115418000	X	115416001	115422000
ChrX:115496001-115498000	X	115496001	115498000
ChrX:115550001-115552000	X	115550001	115556000
ChrX:115560001-115562000	X	115560001	115564000
ChrX:115576001-115578000	X	115576001	115580000
ChrX:115664001-115666000	X	115664001	115666000
ChrX:116206001-116208000	X	116206001	116210000
ChrX:116226001-116228000	X	116226001	116230000
ChrX:116406001-116408000	X	116406001	116412000
ChrX:116464001-116466000	X	116464001	116466000
ChrX:116492001-116494000	X	116492001	116494000
ChrX:116510001-116512000	X	116510001	116512000
ChrX:116652001-116654000	X	116652001	116656000
ChrX:116714001-116716000	X	116714001	116716000
ChrX:117088001-117090000	X	117088001	117096000
ChrX:117122001-117124000	X	117122001	117124000
ChrX:117210001-117212000	X	117210001	117216000
ChrX:117842001-117844000	X	117842001	117844000
ChrX:117854001-117856000	X	117854001	117862000
ChrX:118200001-118202000	X	118200001	118206000
ChrX:118408001-118410000	X	118408001	118412000
ChrX:118426001-118428000	X	118426001	118430000
ChrX:118478001-118480000	X	118478001	118482000
ChrX:118484001-118486000	X	118484001	118486000
ChrX:118572001-118574000	X	118572001	118576000
ChrX:118674001-118676000	X	118674001	118680000
ChrX:118704001-118706000	X	118704001	118706000
ChrX:118708001-118710000	X	118708001	118710000
ChrX:118900001-118902000	X	118900001	118904000
ChrX:119140001-119142000	X	119140001	119142000
ChrX:119252001-119254000	X	119252001	119256000
ChrX:119504001-119506000	X	119504001	119508000
ChrX:119574001-119576000	X	119574001	119576000
ChrX:119676001-119678000	X	119676001	119682000
ChrX:119856001-119858000	X	119856001	119858000
ChrX:120080001-120082000	X	120080001	120086000
ChrX:120386001-120388000	X	120386001	120392000
ChrX:120536001-120538000	X	120536001	120538000
ChrX:120674001-120676000	X	120674001	120680000
ChrX:120752001-120754000	X	120752001	120756000
ChrX:120832001-120834000	X	120832001	120836000
ChrX:120960001-120962000	X	120960001	120966000
ChrX:120978001-120980000	X	120978001	120984000
ChrX:121052001-121054000	X	121052001	121058000
ChrX:121152001-121154000	X	121152001	121154000
ChrX:121440001-121442000	X	121440001	121446000
ChrX:121512001-121514000	X	121512001	121514000
ChrX:121544001-121546000	X	121544001	121546000
ChrX:121550001-121552000	X	121550001	121556000
ChrX:121586001-121588000	X	121586001	121590000
ChrX:121734001-121736000	X	121734001	121740000
ChrX:121950001-121952000	X	121950001	121956000
ChrX:122062001-122064000	X	122062001	122068000
ChrX:122180001-122182000	X	122180001	122184000
ChrX:122250001-122252000	X	122250001	122252000
ChrX:122276001-122278000	X	122276001	122278000
ChrX:122344001-122346000	X	122344001	122346000
ChrX:122358001-122360000	X	122358001	122360000
ChrX:122672001-122674000	X	122672001	122676000
ChrX:122726001-122728000	X	122726001	122732000
ChrX:122748001-122750000	X	122748001	122752000
ChrX:122864001-122866000	X	122864001	122868000
ChrX:122902001-122904000	X	122902001	122908000
ChrX:123038001-123040000	X	123038001	123040000
ChrX:123052001-123054000	X	123052001	123056000
ChrX:123060001-123062000	X	123060001	123068000
ChrX:123070001-123072000	X	123070001	123074000
ChrX:123114001-123116000	X	123114001	123116000
ChrX:123118001-123120000	X	123118001	123148000
ChrX:123156001-123158000	X	123156001	123190000
ChrX:123194001-123196000	X	123194001	123200000
ChrX:123202001-123204000	X	123202001	123218000
ChrX:123220001-123222000	X	123220001	123226000
ChrX:123230001-123232000	X	123230001	123232000
ChrX:123240001-123242000	X	123240001	123260000
ChrX:123262001-123264000	X	123262001	123268000
ChrX:123270001-123272000	X	123270001	123282000
ChrX:123284001-123286000	X	123284001	123470000
ChrX:123472001-123474000	X	123472001	123474000
ChrX:123476001-123478000	X	123476001	123498000
ChrX:123500001-123502000	X	123500001	123506000
ChrX:123508001-123510000	X	123508001	123546000
ChrX:123550001-123552000	X	123550001	123552000
ChrX:123554001-123556000	X	123554001	123566000
ChrX:123568001-123570000	X	123568001	123576000
ChrX:123578001-123580000	X	123578001	123630000
ChrX:123632001-123634000	X	123632001	123636000
ChrX:123638001-123640000	X	123638001	123644000
ChrX:123654001-123656000	X	123654001	123656000
ChrX:123668001-123670000	X	123668001	123672000
ChrX:123674001-123676000	X	123674001	123678000
ChrX:123684001-123686000	X	123684001	123696000
ChrX:123698001-123700000	X	123698001	123768000
ChrX:123772001-123774000	X	123772001	123822000
ChrX:123824001-123826000	X	123824001	123826000
ChrX:123828001-123830000	X	123828001	123914000
ChrX:123916001-123918000	X	123916001	123930000
ChrX:123936001-123938000	X	123936001	123938000
ChrX:123944001-123946000	X	123944001	123986000
ChrX:123992001-123994000	X	123992001	124000000
ChrX:124002001-124004000	X	124002001	124020000
ChrX:124022001-124024000	X	124022001	124042000
ChrX:124058001-124060000	X	124058001	124062000
ChrX:124064001-124066000	X	124064001	124066000
ChrX:124068001-124070000	X	124068001	124070000
ChrX:124074001-124076000	X	124074001	124078000
ChrX:124086001-124088000	X	124086001	124088000
ChrX:124090001-124092000	X	124090001	124094000
ChrX:124220001-124222000	X	124220001	124224000
ChrX:124232001-124234000	X	124232001	124234000
ChrX:124236001-124238000	X	124236001	124246000
ChrX:124248001-124250000	X	124248001	125118000
ChrX:125122001-125124000	X	125122001	125124000
ChrX:125128001-125130000	X	125128001	126000000
ChrX:126002001-126004000	X	126002001	126006000
ChrX:126010001-126012000	X	126010001	126024000
ChrX:126030001-126032000	X	126030001	126056000
ChrX:126070001-126072000	X	126070001	126072000
ChrX:126144001-126146000	X	126144001	126150000
ChrX:126176001-126178000	X	126176001	126178000
ChrX:126196001-126198000	X	126196001	126202000
ChrX:126248001-126250000	X	126248001	126254000
ChrX:126256001-126258000	X	126256001	126264000
ChrX:126274001-126276000	X	126274001	126276000
ChrX:126352001-126354000	X	126352001	126354000
ChrX:126404001-126406000	X	126404001	126410000
ChrX:126474001-126476000	X	126474001	126476000
ChrX:126486001-126488000	X	126486001	126492000
ChrX:126536001-126538000	X	126536001	126544000
ChrX:126696001-126698000	X	126696001	126770000
ChrX:126822001-126824000	X	126822001	126826000
ChrX:126856001-126858000	X	126856001	126858000
ChrX:126876001-126878000	X	126876001	126882000
ChrX:127002001-127004000	X	127002001	127008000
ChrX:127020001-127022000	X	127020001	127022000
ChrX:127126001-127128000	X	127126001	127130000
ChrX:127166001-127168000	X	127166001	127172000
ChrX:127270001-127272000	X	127270001	127274000
ChrX:127372001-127374000	X	127372001	127376000
ChrX:127726001-127728000	X	127726001	127730000
ChrX:127794001-127796000	X	127794001	127800000
ChrX:127936001-127938000	X	127936001	127940000
ChrX:127954001-127956000	X	127954001	127962000
ChrX:128224001-128226000	X	128224001	128226000
ChrX:128234001-128236000	X	128234001	128240000
ChrX:128362001-128364000	X	128362001	128364000
ChrX:128552001-128554000	X	128552001	128554000
ChrX:128596001-128598000	X	128596001	128602000
ChrX:128708001-128710000	X	128708001	128714000
ChrX:128726001-128728000	X	128726001	128730000
ChrX:128796001-128798000	X	128796001	128800000
ChrX:128906001-128908000	X	128906001	128910000
ChrX:129070001-129072000	X	129070001	129072000
ChrX:129146001-129148000	X	129146001	129152000
ChrX:129316001-129318000	X	129316001	129320000
ChrX:129358001-129360000	X	129358001	129362000
ChrX:129398001-129400000	X	129398001	129402000
ChrX:129430001-129432000	X	129430001	129432000
ChrX:129434001-129436000	X	129434001	129438000
ChrX:129440001-129442000	X	129440001	129448000
ChrX:129808001-129810000	X	129808001	129812000
ChrX:129904001-129906000	X	129904001	129910000
ChrX:130198001-130200000	X	130198001	130204000
ChrX:130486001-130488000	X	130486001	130490000
ChrX:130610001-130612000	X	130610001	130612000
ChrX:130696001-130698000	X	130696001	130702000
ChrX:130756001-130758000	X	130756001	130762000
ChrX:130800001-130802000	X	130800001	130806000
ChrX:130954001-130956000	X	130954001	130956000
ChrX:131342001-131344000	X	131342001	131346000
ChrX:131472001-131474000	X	131472001	131474000
ChrX:131498001-131500000	X	131498001	131500000
ChrX:131808001-131810000	X	131808001	131812000
ChrX:131962001-131964000	X	131962001	131968000
ChrX:131980001-131982000	X	131980001	131982000
ChrX:131994001-131996000	X	131994001	132000000
ChrX:132024001-132026000	X	132024001	132026000
ChrX:132028001-132030000	X	132028001	132030000
ChrX:132158001-132160000	X	132158001	132162000
ChrX:132274001-132276000	X	132274001	132276000
ChrX:132564001-132566000	X	132564001	132568000
ChrX:132580001-132582000	X	132580001	132582000
ChrX:132746001-132748000	X	132746001	132748000
ChrX:133134001-133136000	X	133134001	133138000
ChrX:133262001-133264000	X	133262001	133264000
ChrX:133340001-133342000	X	133340001	133346000
ChrX:133430001-133432000	X	133430001	133434000
ChrX:133798001-133800000	X	133798001	133800000
ChrX:133876001-133878000	X	133876001	133882000
ChrX:134894001-134896000	X	134894001	134898000
ChrX:135042001-135044000	X	135042001	135054000
ChrX:135114001-135116000	X	135114001	135192000
ChrX:135298001-135300000	X	135298001	135302000
ChrX:135310001-135312000	X	135310001	135312000
ChrX:135360001-135362000	X	135360001	135560000
ChrX:135632001-135634000	X	135632001	135638000
ChrX:136372001-136374000	X	136372001	136380000
ChrX:136402001-136404000	X	136402001	136410000
ChrX:136430001-136432000	X	136430001	136432000
ChrX:136460001-136462000	X	136460001	136464000
ChrX:136492001-136494000	X	136492001	136494000
ChrX:136500001-136502000	X	136500001	136502000
ChrX:137108001-137110000	X	137108001	137112000
ChrX:137292001-137294000	X	137292001	137300000
ChrX:137402001-137404000	X	137402001	137404000
ChrX:137428001-137430000	X	137428001	137432000
ChrX:137502001-137504000	X	137502001	137506000
ChrX:137690001-137692000	X	137690001	137696000
ChrX:137964001-137966000	X	137964001	137968000
ChrX:138130001-138132000	X	138130001	138132000
ChrX:138150001-138152000	X	138150001	138152000
ChrX:138354001-138356000	X	138354001	138356000
ChrX:138510001-138512000	X	138510001	138514000
ChrX:138664001-138666000	X	138664001	138670000
ChrX:139384001-139386000	X	139384001	139388000
ChrX:139458001-139460000	X	139458001	139464000
ChrX:140894001-140896000	X	140894001	140898000
ChrX:141000001-141002000	X	141000001	141150000
ChrX:141562001-141564000	X	141562001	141568000
ChrX:141742001-141744000	X	141742001	141748000
ChrX:141822001-141824000	X	141822001	141826000
ChrX:141832001-141834000	X	141832001	141834000
ChrX:141894001-141896000	X	141894001	141898000
ChrX:141900001-141902000	X	141900001	141902000
ChrX:142522001-142524000	X	142522001	142524000
ChrX:142710001-142712000	X	142710001	142714000
ChrX:142864001-142866000	X	142864001	142868000
ChrX:143140001-143142000	X	143140001	143142000
ChrX:143172001-143174000	X	143172001	143180000
ChrX:143230001-143232000	X	143230001	143236000
ChrX:143256001-143258000	X	143256001	143262000
ChrX:143470001-143472000	X	143470001	143472000
ChrX:143482001-143484000	X	143482001	143484000
ChrX:143840001-143842000	X	143840001	143842000
ChrX:143958001-143960000	X	143958001	143964000
ChrX:143974001-143976000	X	143974001	143978000
ChrX:144026001-144028000	X	144026001	144030000
ChrX:144062001-144064000	X	144062001	144068000
ChrX:144116001-144118000	X	144116001	144122000
ChrX:144222001-144224000	X	144222001	144228000
ChrX:144274001-144276000	X	144274001	144278000
ChrX:144590001-144592000	X	144590001	144594000
ChrX:144616001-144618000	X	144616001	144618000
ChrX:144664001-144666000	X	144664001	144666000
ChrX:144700001-144702000	X	144700001	144702000
ChrX:144822001-144824000	X	144822001	144828000
ChrX:145046001-145048000	X	145046001	145050000
ChrX:145054001-145056000	X	145054001	145056000
ChrX:145234001-145236000	X	145234001	145240000
ChrX:145282001-145284000	X	145282001	145286000
ChrX:145316001-145318000	X	145316001	145320000
ChrX:145626001-145628000	X	145626001	145628000
ChrX:145710001-145712000	X	145710001	145718000
ChrX:145734001-145736000	X	145734001	145736000
ChrX:145782001-145784000	X	145782001	145786000
ChrX:145904001-145906000	X	145904001	145908000
ChrX:145930001-145932000	X	145930001	145936000
ChrX:146036001-146038000	X	146036001	146040000
ChrX:146152001-146154000	X	146152001	146154000
ChrX:146158001-146160000	X	146158001	146162000
ChrX:146238001-146240000	X	146238001	146242000
ChrX:146310001-146312000	X	146310001	146316000
ChrX:146354001-146356000	X	146354001	146360000
ChrX:146584001-146586000	X	146584001	146588000
ChrX:146698001-146700000	X	146698001	146700000
ChrX:146758001-146760000	X	146758001	146762000
ChrX:146896001-146898000	X	146896001	146912000
ChrX:147048001-147050000	X	147048001	147050000
ChrX:147112001-147114000	X	147112001	147116000
ChrX:147206001-147208000	X	147206001	147210000
ChrX:147276001-147278000	X	147276001	147278000
ChrX:147290001-147292000	X	147290001	147292000
ChrX:147302001-147304000	X	147302001	147306000
ChrX:147802001-147804000	X	147802001	147832000
ChrX:147834001-147836000	X	147834001	147836000
ChrX:147838001-147840000	X	147838001	147842000
ChrX:147846001-147848000	X	147846001	147848000
ChrX:147850001-147852000	X	147850001	147870000
ChrX:147872001-147874000	X	147872001	147966000
ChrX:147974001-147976000	X	147974001	147990000
ChrX:147994001-147996000	X	147994001	148174000
ChrX:148182001-148184000	X	148182001	148194000
ChrX:148198001-148200000	X	148198001	148638000
ChrX:148640001-148642000	X	148640001	148654000
ChrX:148656001-148658000	X	148656001	148668000
ChrX:148670001-148672000	X	148670001	148674000
ChrX:148678001-148680000	X	148678001	148684000
ChrX:148688001-148690000	X	148688001	148700000
ChrX:148702001-148704000	X	148702001	148704000
ChrX:148706001-148708000	X	148706001	148718000
ChrX:148720001-148722000	X	148720001	148730000
ChrX:148732001-148734000	X	148732001	148734000
ChrX:148736001-148738000	X	148736001	148742000
ChrX:148744001-148746000	X	148744001	148756000
ChrX:148758001-148760000	X	148758001	148760000
ChrX:148762001-148764000	X	148762001	148768000
